Player_Name,Team_Initials,Matches_Played,Goals_Scored,Yellow_Cards,Red_Cards,Goals_Per_Match
STURRIDGE,ENG,3,1,0,0,0.333
SUAREZ,URU,7,3,0,1,0.429
SUAREZ SANCHEZ,MEX,4,0,2,0,0.0
SUAZO,CHI,4,0,1,0,0.0
SUAZO,HON,3,0,1,0,0.0
SUBA�I?,CRO,3,0,0,0,0.0
SUBOTI?,SRB,3,0,1,0,0.0
SUFFO,CMR,3,0,3,1,0.0
SUKER,CRO,3,0,0,0,0.0
SULAIMANI,KSA,5,0,0,0,0.0
SULIMAN,KSA,3,0,0,0,0.0
SUMAILA,GHA,3,0,0,0,0.0
SUNG Nak Woon,KOR,2,0,0,0,0.0
SUNGRYONG,KOR,4,0,0,0,0.0
SUNGYUENG,KOR,4,0,0,0,0.0
SUNSING,CRC,3,0,0,0,0.0
SUZUKI,JPN,4,1,0,0,0.25
SU�I?,BIH,3,0,0,0,0.0
SVENSSON,SWE,4,1,1,0,0.25
SVIDERSKYY,UKR,5,0,3,0,0.0
SWIERCZEWSKI,POL,3,0,2,0,0.0
SYLVA,SEN,5,0,0,0,0.0
SYLVIO HOFFMANN,BRA,1,0,0,0,0.0
SYTCHEV,RUS,3,1,0,0,0.333
SZYMKOWIAK,POL,3,0,0,0,0.0
Saad AL HUTTI,KUW,3,0,0,0,0.0
Saber EID,EGY,3,0,0,0,0.0
Sabri JABALLAH,TUN,3,0,0,0,0.0
Sadok SASSI,TUN,3,0,0,0,0.0
Safet SUSIC,YUG,8,1,0,0,0.125
Said CHIBA,MAR,3,0,2,0,0.0
Said DGHAY,MAR,3,0,0,0,0.0
Salah ASSAD,ALG,6,2,0,0,0.333
Salah KAROUI,TUN,3,0,0,0,0.0
Salah LARBES,ALG,3,0,0,0,0.0
Salaheddine BASSIR,MAR,3,2,0,0,0.667
Salaheddine HMIED,MAR,4,0,0,0,0.0
Saleh AL DAWOOD,KSA,4,0,0,0,0.0
Salvador CARMONA,MEX,4,0,1,0,0.0
Salvador FARFAN,MEX,3,0,0,0,0.0
Salvador FLAMENCO CABEZAS,SLV,3,0,1,0,0.0
Salvador FLORES,PAR,2,0,0,0,0.0
Salvador MARIONA,SLV,3,0,1,0,0.0
Salvador MOTA,MEX,2,0,0,0,0.0
Salvador REYES,MEX,9,0,0,0,0.0
Salvador SADURNI,ESP,3,0,0,0,0.0
Salvador VILLALBA,PAR,3,0,0,0,0.0
Salvatore BAGNI,ITA,4,0,1,0,0.0
Salvatore SCHILLACI,ITA,7,5,0,0,0.714
Sam MALCOLMSON,NZL,3,0,0,0,0.0
Sam McILROY,NIR,8,0,2,0,0.0
Sami AL HASHASH,KUW,3,0,0,0,0.0
Sammy BAIRD,SCO,3,1,0,0,0.333
Sammy CHAPMAN,NIR,5,0,0,0,0.0
Sammy McCRORY,NIR,5,0,0,0,0.0
Sammy NELSON,NIR,5,0,0,0,0.0
Samson SIASIA,NGA,4,1,0,0,0.25
Samuel AGUILAR,PAR,3,0,0,0,0.0
Samuel CUBURU,MEX,3,0,0,0,0.0
Samuel EKEME,CMR,3,0,0,0,0.0
Samuel IPOUA,CMR,3,0,1,0,0.0
Samuel ZAUBER,ROU,2,0,0,0,0.0
Sandor BIRO,HUN,6,0,0,0,0.0
Sandor GELLER,HUN,5,0,0,0,0.0
Sandor GUJDAR,HUN,3,0,0,0,0.0
Sandor KOCSIS,HUN,5,11,0,0,2.2
Sandor MATRAI,HUN,12,0,0,0,0.0
Sandor MULLER,HUN,3,0,0,0,0.0
Sandor PINTER,HUN,3,0,0,0,0.0
Sandor SALLAI,HUN,6,0,0,0,0.0
Sandor ZOMBORI,HUN,3,1,1,0,0.333
Sandro COIS,ITA,5,0,0,0,0.0
Sandro MAZZOLA,ITA,12,1,0,0,0.083
Sandro SALVADORE,ITA,6,0,0,0,0.0
Sandy JARDINE,SCO,6,0,0,0,0.0
Sanny ASLUND,SWE,3,0,0,0,0.0
Santiago BENITEZ,PAR,2,0,0,0,0.0
Santiago MENDEZ CORTES,SLV,3,0,0,0,0.0
Santiago OSTOLAZA,URU,4,0,1,0,0.0
Santiago SANTAMARIA,ARG,5,0,0,0,0.0
Santiago URQUIAGA,ESP,5,0,0,0,0.0
Santos URDINARAN,URU,4,0,0,0,0.0
Sasa ILIC,SCG,3,1,0,0,0.333
Saturnino MARTINEZ,MEX,2,0,0,0,0.0
Saturnino OSORIO,SLV,3,0,0,0,0.0
Savo MILOSEVIC,YUG,4,0,0,0,0.0
Savvas KOFIDIS,GRE,3,0,0,0,0.0
Schubert GAMBETTA,URU,4,0,0,0,0.0
Scot GEMMILL,SCO,3,0,0,0,0.0
Scott BOOTH,SCO,3,0,0,0,0.0
Sebastiano NELA,ITA,4,0,0,0,0.0
Sebastien FOURNIER,SUI,4,0,0,0,0.0
See Han TAN,INH,1,0,0,0,0.0
Segundo DURANDAL,BOL,2,0,0,0,0.0
Seigo NARAZAKI,JPN,3,0,0,0,0.0
Sepp HUEGI,SUI,4,6,0,0,1.5
Sepp MAIER,FRG,25,0,1,0,0.0
Serge DUCOSTE,HAI,3,0,0,0,0.0
Serge RACINE,HAI,3,0,0,0,0.0
Sergei ANDREYEV,URS,5,0,0,0,0.0
Sergei BALTACHA,URS,5,1,1,0,0.2
Sergei BOROVSKI,URS,5,0,1,0,0.0
Sergei FOKIN,URS,3,0,0,0,0.0
Sergei GORLUKOVICH,RUS,3,0,3,1,0.0
Sergei GORLUKOVICH,URS,3,0,0,0,0.0
Sergei KOTRIKADZE,URS,4,0,0,0,0.0
Sergei KRAKOVSKY,URS,4,0,0,0,0.0
Sergei RODIONOV,URS,9,1,0,0,0.111
Sergei SALNIKOV,URS,5,0,0,0,0.0
Sergei YURAN,RUS,3,0,0,0,0.0
Sergio AHUMADA,CHI,3,1,0,0,0.333
Sergio ALMIRON,ARG,7,0,0,0,0.0
Sergio BATISTA,ARG,14,0,3,0,0.0
Sergio BERTI,ARG,5,0,0,0,0.0
Sergio BERTONI,ITA,4,0,0,0,0.0
Sergio BRAVO,MEX,2,0,0,0,0.0
Sergio CERVATO,ITA,3,0,0,0,0.0
Sergio GORI,ITA,6,0,0,0,0.0
Sergio GOYCOCHEA,ARG,11,0,1,0,0.0
Sergio LIVINGSTONE,CHI,3,0,0,0,0.0
Sergio MARTINEZ,URU,4,0,0,0,0.0
Sergio MENDEZ,SLV,3,0,1,0,0.0
Sergio NAVARRO,CHI,6,0,0,0,0.0
Sergio SANTIN,URU,4,0,1,0,0.0
Sergio VALDES,CHI,6,0,0,0,0.0
Sergio VAZQUEZ,ARG,4,0,0,0,0.0
Serguei ALEINIKOV,URS,7,1,0,0,0.143
Severino MINELLI,SUI,5,0,0,0,0.0
Severino REIJA,ESP,6,0,0,0,0.0
Shaun BARTLETT,RSA,3,1,0,0,0.333
Shinji ONO,JPN,3,0,0,0,0.0
Shmuel ROSENTHAL,ISR,3,0,0,0,0.0
Shoji JO,JPN,3,0,0,0,0.0
Shraga BAR,ISR,3,0,1,0,0.0
Siegmar WAETZLICH,GDR,6,0,1,0,0.0
Sigge PARLING,SWE,6,0,0,0,0.0
Sigi HELD,FRG,12,1,0,0,0.083
Sigmund HARINGER,GER,4,0,0,0,0.0
Sigurd RUSHFELDT,NOR,3,0,0,0,0.0
Silvestre IGOA,ESP,6,2,0,0,0.333
Silvio AQUINO,SLV,3,0,0,0,0.0
Silvio MARIC,CRO,7,0,0,0,0.0
Silvio MARZOLINI,ARG,7,0,0,0,0.0
Silvio PIOLA,ITA,4,5,0,0,1.25
Silviu BINDEA,ROU,3,1,0,0,0.333
Silviu LUNG,ROU,4,0,0,0,0.0
Sima MILOVANOV,YUG,3,0,0,0,0.0
Simeon SIMEONOV,BUL,9,0,0,0,0.0
Simon DONNELLY,SCO,3,0,0,0,0.0
Simon LECUE,ESP,3,0,0,0,0.0
Simon TCHOBANG,CMR,3,0,0,0,0.0
Sinisa MIHAJLOVIC,YUG,4,1,0,0,0.25
Sinisa ZLATKOVIC,YUG,3,0,0,0,0.0
Sirajeddine CHIHI,TUN,3,0,0,0,0.0
Sirio VERNATI,SUI,3,0,0,0,0.0
Sjef VAN RUN,NED,1,0,0,0,0.0
Skander SOUAYEH,TUN,3,0,1,0,0.0
Slava METREVELI,URS,14,0,0,0,0.0
Slaven BILIC,CRO,7,0,2,0,0.0
Slavisa JOKANOVIC,YUG,4,0,0,0,0.0
Slavko SVINJAREVIC,YUG,6,0,0,0,0.0
Slobodan KOMLJENOVIC,YUG,4,2,0,0,0.5
Smahi TRIKI,MAR,3,0,0,0,0.0
Sol CAMPBELL,ENG,4,0,1,0,0.0
Soren BUSK,DEN,4,0,0,0,0.0
Soren COLDING,DEN,5,0,2,0,0.0
Soren LERBY,DEN,4,1,0,0,0.25
Spartaco LANDINI,ITA,3,0,0,0,0.0
Spiros MARANGOS,GRE,3,0,0,0,0.0
Srboljub KRIVOKUCA,YUG,10,0,0,0,0.0
Srdjan MRKUSIC,YUG,3,0,0,0,0.0
Srecko KATANEC,YUG,5,0,1,0,0.0
Staffan TAPPER,SWE,9,0,0,0,0.0
Stale SOLBAKKEN,NOR,4,0,0,0,0.0
Stan ANDERSON,ENG,4,0,0,0,0.0
Stan LIBUDA,FRG,6,1,0,0,0.167
Stan MORTENSEN,ENG,3,1,0,0,0.333
Stan VALCKX,NED,5,0,1,0,0.0
Stanislaus KOBIERSKI,GER,4,1,0,0,0.25
Stanislav CHERCHESOV,RUS,3,0,0,0,0.0
Stanislav GRIGA,TCH,5,0,0,0,0.0
Stanislav KARASI,YUG,6,2,1,0,0.333
Stanislav SEMAN,TCH,3,0,0,0,0.0
Stanislaw BARAN,POL,1,0,0,0,0.0
Stanley MATTHEWS,ENG,6,0,0,0,0.0
Stanley MENZO,NED,4,0,0,0,0.0
Stefan ABADZHIEV,BUL,3,0,0,0,0.0
Stefan ALADZHOV,BUL,6,0,0,0,0.0
Stefan BARBU,ROU,2,0,0,0,0.0
Stefan CAMBAL,TCH,4,0,0,0,0.0
Stefan DOBAY,ROU,3,3,0,0,1.0
Stefan EFFENBERG,GER,5,0,2,0,0.0
Stefan KUNTZ,GER,5,0,0,0,0.0
Stefan MAJEWSKI,POL,11,1,1,0,0.091
Stefan PETTERSON,SWE,3,0,0,0,0.0
Stefan PREDA,ROU,5,0,0,0,0.0
Stefan REHN,SWE,7,0,0,0,0.0
Stefan REUTER,FRG,7,0,0,0,0.0
Stefan REUTER,GER,5,0,0,0,0.0
Stefan SCHWARZ,SWE,10,0,5,1,0.0
Stefan SKOUMAL,GER,2,0,0,0,0.0
Stefan STAIKOV,BUL,3,0,0,0,0.0
Stefan VELICHKOV,BUL,3,0,0,0,0.0
Stefano TACCONI,ITA,7,0,0,0,0.0
Steffen FREUND,GER,5,0,0,0,0.0
Stelios MANOLAS,GRE,3,0,1,0,0.0
Stellan NILSSON,SWE,5,0,0,0,0.0
Sten PALSSON,SWE,3,0,0,0,0.0
Stephan BRUEY,FRA,6,0,0,0,0.0
Stephan ENGELS,FRG,7,0,0,0,0.0
Stephan LEHMANN,SUI,4,0,0,0,0.0
Stephane CHAPUISAT,SUI,4,1,0,0,0.25
Stephane DEMOL,BEL,11,1,1,0,0.091
Stephane GUIVARCH,FRA,7,0,1,0,0.0
Stephane VAN DER HEYDEN,BEL,4,0,0,0,0.0
Stephen KESHI,NGA,4,0,1,0,0.0
Stephen MALCOLM,JAM,3,0,1,0,0.0
Stephen NICOL,SCO,3,0,1,0,0.0
Stephen TATAW,CMR,8,0,1,0,0.0
Stere ADAMACHE,ROU,3,0,0,0,0.0
Steve ARCHIBALD,SCO,6,1,1,0,0.167
Steve BULL,ENG,7,0,0,0,0.0
Steve COPPELL,ENG,5,0,0,0,0.0
Steve FOSTER,ENG,5,0,0,0,0.0
Steve HODGE,ENG,12,0,1,0,0.0
Steve McMAHON,ENG,7,0,1,0,0.0
Steve STAUNTON,IRL,9,0,0,0,0.0
Steve SUMNER,NZL,3,1,0,0,0.333
Steve TRITTSCHUH,USA,3,0,1,0,0.0
Steve WOODDIN,NZL,3,1,0,0,0.333
Steven PENNEY,NIR,3,0,0,0,0.0
Stewart McKIMMIE,SCO,3,0,0,0,0.0
Stig SUNDQVIST,SWE,5,3,0,0,0.6
Stig TOFTING,DEN,5,0,2,0,0.0
Stjepan BOBEK,YUG,6,1,0,0,0.167
Stjepan DEVERIC,YUG,3,0,0,0,0.0
Stoicho MLADENOV,BUL,4,0,0,0,0.0
Stoicho STOILOV,BUL,3,0,0,0,0.0
Stoyan KITOV,BUL,6,0,0,0,0.0
Stoyan YORDANOV,BUL,3,0,0,0,0.0
Stratos APOSTOLAKIS,GRE,3,0,0,0,0.0
Stuart IMLACH,SCO,3,0,0,0,0.0
Stuart KENNEDY,SCO,3,0,0,0,0.0
Stuart McCALL,SCO,3,1,0,0,0.333
Stuart PEARCE,ENG,7,0,1,0,0.0
Stuart WILLIAMS,WAL,5,0,0,0,0.0
Suat MAMAT,TUR,3,3,0,0,1.0
Sukru ERSOY,TUR,3,0,0,0,0.0
Sunday OLISEH,NGA,4,1,0,0,0.25
Sune ANDERSSON,SWE,5,1,0,0,0.2
Suvarte SOEDARMADJI,INH,1,0,0,0,0.0
Svatopluk PLUSKAL,TCH,12,0,0,0,0.0
Sven ANDERSSON,SWE,5,0,0,0,0.0
Sven AXBOM,SWE,6,0,0,0,0.0
Sven HABERMANN,CAN,3,0,0,0,0.0
Sven JACOBSSON,SWE,3,0,0,0,0.0
Sven JONASSON,SWE,5,3,0,0,0.6
Sven LINDMAN,SWE,6,0,0,0,0.0
Sven UNGER,SWE,3,0,0,0,0.0
Sven-Gunnar LARSSON,SWE,9,0,0,0,0.0
Sverre HANSEN,NOR,1,0,0,0,0.0
Sverre NORDBY,NOR,1,0,0,0,0.0
Syd OWEN,ENG,3,0,0,0,0.0
S�RENSEN,DEN,3,0,1,0,0.0
T H KWAK,KOR,3,0,0,0,0.0
T LI,CHN,3,0,1,0,0.0
T SILVA,BRA,7,2,5,0,0.286
T U CHOI,KOR,7,0,0,0,0.0
T Y KIM,KOR,7,0,2,0,0.0
T. CHERIF,TOG,3,0,1,0,0.0
T. KOLO,CIV,3,0,0,0,0.0
T. McKINLAY,SCO,3,0,0,0,0.0
T. SILVA,BRA,5,0,0,0,0.0
T.A. FLO,NOR,4,1,1,0,0.25
TACHIE MENSAH,GHA,4,0,0,0,0.0
TACHTSIDIS,GRE,4,0,0,0,0.0
TAFFAREL,BRA,18,0,0,0,0.0
TAGGART,AUS,3,0,0,0,0.0
TAGOE,GHA,5,0,1,0,0.0
TAHAR,MAR,3,0,1,0,0.0
TAIDER,ALG,4,0,0,0,0.0
TAIWO,NGA,3,0,0,0,0.0
TAKAHARA,JPN,3,0,1,0,0.0
TAMADA,JPN,7,1,0,0,0.143
TASCI,GER,7,0,0,0,0.0
TAVARELLI,PAR,4,0,1,0,0.0
TAVCAR,SVN,3,0,0,0,0.0
TAYFUR,TUR,7,0,0,0,0.0
TCHAGNIROU,TOG,3,0,0,0,0.0
TCHAMI,CMR,6,0,0,0,0.0
TCHANGAI,TOG,3,0,1,0,0.0
TCHATO,CMR,3,0,1,0,0.0
TEILHERBER,INH,1,0,0,0,0.0
TEJEDA Y.,CRC,5,0,2,0,0.0
TELLO,CHI,4,0,0,0,0.0
TEO,COL,5,1,0,0,0.2
TEOPHILO,BRA,2,0,0,0,0.0
TERRY,ENG,9,0,2,0,0.0
TEVEZ,ARG,10,3,0,0,0.3
THABET,TUN,3,0,0,0,0.0
THEOBALD,TRI,3,0,1,0,0.0
THIAGO MOTTA,ITA,3,0,0,0,0.0
THIAW,SEN,5,0,1,0,0.0
THIJS,BEL,4,0,0,0,0.0
THOMAS,HON,3,0,1,0,0.0
THOMPSON,AUS,4,0,0,0,0.0
THURAM,FRA,10,0,1,0,0.0
THWALA,RSA,3,0,0,0,0.0
TIAGO,POR,11,2,2,0,0.182
TIENE,CIV,3,0,1,0,0.0
TIGANJ,SVN,3,0,0,0,0.0
TIM,BRA,5,0,0,0,0.0
TIMMER,NED,4,0,0,0,0.0
TINOCO,BRA,1,0,0,0,0.0
TIOTE,CIV,6,0,2,0,0.0
TITA,BRA,4,0,0,0,0.0
TITI BUENGO,ANG,3,0,0,0,0.0
TITOV,RUS,3,1,0,0,0.333
TIZIE,CIV,3,0,0,0,0.0
TODA,JPN,4,0,2,0,0.0
TOFTING,DEN,4,0,1,0,0.0
TOKIC,CRO,3,0,0,0,0.0
TOLDO,ITA,4,0,0,0,0.0
TOLEDO,PAR,3,0,0,0,0.0
TOMAS,CRO,6,0,1,0,0.0
TOMAS,ESP,5,0,1,0,0.0
TOMASSON,DEN,7,4,1,0,0.571
TOMMASI,ITA,4,0,1,0,0.0
TONI,ITA,7,2,0,0,0.286
TONINHO,BRA,7,0,0,0,0.0
TONINHO CEREZO,BRA,12,0,1,0,0.0
TOROSIDIS,GRE,7,1,2,0,0.143
TORRES,ESP,10,1,0,0,0.1
TORRES,PAR,5,0,0,0,0.0
TORRES,USA,4,0,0,0,0.0
TOSELLI,CHI,4,0,0,0,0.0
TOSTAO,BRA,9,3,1,0,0.333
TOTTI,ITA,11,0,5,1,0.0
TOULALAN,FRA,3,0,2,0,0.0
TOURE K.,CIV,3,0,0,0,0.0
TOURE KOLO,CIV,3,0,0,0,0.0
TOURE Y.,CIV,3,0,0,0,0.0
TOURE YAYA,CIV,6,1,0,0,0.167
TO�I?,SRB,3,0,0,0,0.0
TRABELSI,TUN,6,0,2,0,0.0
TRAORE,SEN,5,0,0,0,0.0
TREZEGUET,FRA,10,0,0,0,0.0
TRIKI,MAR,3,0,0,0,0.0
TROCHOWSKI,GER,7,0,0,0,0.0
TROISI,AUS,3,0,0,0,0.0
TSHABALALA,RSA,3,1,0,0,0.333
TSUBOI,JPN,3,0,0,0,0.0
TUDOR,CRO,3,0,2,0,0.0
TUGAY,TUR,7,0,3,0,0.0
TUKAR,KSA,3,0,0,0,0.0
TUKER,KSA,3,0,0,0,0.0
TULIO,JPN,4,0,0,0,0.0
TURCIOS,HON,3,0,1,0,0.0
TYMOSCHUK,UKR,5,0,1,0,0.0
TZAVELLAS,GRE,4,0,0,0,0.0
TZIOLIS,GRE,7,0,1,0,0.0
TZORVAS,GRE,3,0,0,0,0.0
Tab RAMOS,USA,6,0,0,0,0.0
Tadeas KRAUS,TCH,6,0,0,0,0.0
Tadeusz DOLNY,POL,7,0,0,0,0.0
Taher ABOU ZEID,EGY,3,0,0,0,0.0
Taher EL KHALEJ,MAR,3,0,0,0,0.0
Takashi HIRANO,JPN,3,0,1,0,0.0
Talal JEBRIN,KSA,4,0,1,0,0.0
Tarcisio BURGNICH,ITA,12,1,1,0,0.083
Tarek DHIAB,TUN,3,0,1,0,0.0
Tarek SOLIMAN,EGY,3,0,0,0,0.0
Tarek THABET,TUN,3,0,0,0,0.0
Taribo WEST,NGA,4,0,0,0,0.0
Tassos MITROPOULOS,GRE,3,0,2,0,0.0
Ted BURGIN,ENG,3,0,0,0,0.0
Ted DITCHBURN,ENG,3,0,0,0,0.0
Teddy LUCIC,SWE,7,0,0,0,0.0
Teddy SHERINGHAM,ENG,4,0,0,0,0.0
Tedj BENSAOULA,ALG,6,1,0,0,0.167
Temime LAKHZAMI,TUN,3,0,0,0,0.0
Tengiz SULAKVELIDZE,URS,5,0,0,0,0.0
Teofilo CUBILLAS,PER,13,8,0,0,0.615
Teofilo SPASOJEVIC,YUG,3,0,0,0,0.0
Terence MOORE,CAN,3,0,0,0,0.0
Terry BUTCHER,ENG,17,0,2,0,0.0
Terry COOPER,ENG,4,0,0,0,0.0
Terry FENWICK,ENG,5,0,3,0,0.0
Terry MEDWIN,WAL,5,1,0,0,0.2
Terry McDERMOTT,ENG,5,0,0,0,0.0
Terry PAINE,ENG,6,0,0,0,0.0
Terry PHELAN,IRL,4,0,2,0,0.0
Teruyoshi ITO,JPN,3,0,0,0,0.0
Thabet EL BATAL,EGY,3,0,0,0,0.0
Thanasis KOLITSIDAKIS,GRE,3,0,0,0,0.0
Themba MNGUNI,RSA,3,0,0,0,0.0
Theo CUSTERS,BEL,5,0,0,0,0.0
Theo DE JONG,NED,7,1,0,0,0.143
Theo SNELDERS,NED,5,0,0,0,0.0
Theodor REIMANN,TCH,2,0,0,0,0.0
Theodor WAGNER,AUT,5,3,0,0,0.6
Theodore NOUWENS,BEL,2,0,0,0,0.0
Theodore WHITMORE,JAM,3,2,0,0,0.667
Theophile ABEGA,CMR,3,0,0,0,0.0
Thierry HENRY,FRA,7,3,0,0,0.429
Thierry TUSSEAU,FRA,7,0,0,0,0.0
Thomas AHLSTROM,SWE,6,0,0,0,0.0
Thomas ALLOFS,FRG,7,0,0,0,0.0
Thomas BERTHOLD,FRG,14,0,1,1,0.0
Thomas BERTHOLD,GER,5,0,0,0,0.0
Thomas BICKEL,SUI,4,0,0,0,0.0
Thomas DOOLEY,USA,3,0,0,0,0.0
Thomas FINNEY,NIR,5,0,0,0,0.0
Thomas HAESSLER,FRG,7,0,0,0,0.0
Thomas HELMER,GER,5,0,0,0,0.0
Thomas HELVEG,DEN,5,1,1,0,0.2
Thomas LIBIIH,CMR,8,0,0,0,0.0
Thomas MYHRE,NOR,4,0,0,0,0.0
Thomas NKONO,CMR,11,0,3,0,0.0
Thomas NORDAHL,SWE,3,0,0,0,0.0
Thomas RAVELLI,SWE,10,0,0,0,0.0
Thomas SJOBERG,SWE,3,1,0,0,0.333
Thomas STRUNZ,GER,5,0,0,0,0.0
Thomas WYSS,SUI,4,0,0,0,0.0
Thompson OLIHA,NGA,4,0,0,0,0.0
Thomson ALLAN,SCO,3,0,0,0,0.0
Tibor KEMENY,HUN,2,0,0,0,0.0
Tibor NYILASI,HUN,6,2,2,1,0.333
Tibor RAB,HUN,6,0,0,0,0.0
Tibor SELYMES,ROU,4,0,0,0,0.0
Tihomir OGNJANOV,YUG,6,1,0,0,0.167
Tijani BABANGIDA,NGA,4,1,0,0,0.25
Tim FLOWERS,ENG,4,0,0,0,0.0
Tino LETTIERI,CAN,3,0,0,0,0.0
Titus BUBERNIK,TCH,10,0,0,1,0.0
Tivadar MONOSTORI,HUN,8,0,0,0,0.0
Tjaak PATTIWAEL,INH,1,0,0,0,0.0
Todor DIEV,BUL,3,0,0,0,0.0
Todor KOLEV,BUL,3,1,0,0,0.333
Tom AMRHEIN,USA,1,0,0,0,0.0
Tom BAKER,WAL,5,0,0,0,0.0
Tom BOYD,SCO,3,0,0,0,0.0
Tom FINNEY,ENG,10,1,0,0,0.1
Tom FLORIE,USA,4,1,0,0,0.25
Tom FORSYTH,SCO,3,0,0,0,0.0
Tom LYNCH,USA,1,0,0,0,0.0
Tom TURESSON,SWE,3,1,0,0,0.333
Tomas BALCAZAR,MEX,2,1,0,0,0.5
Tomas BOY,MEX,5,0,0,0,0.0
Tomas BROLIN,SWE,10,3,1,0,0.3
Tomas FERNANDEZ,CUB,3,1,0,0,0.333
Tomas KRIZ,TCH,3,0,0,0,0.0
Tomas OJEDA,CHI,3,0,0,0,0.0
Tomas PINEDA,SLV,3,0,0,0,0.0
Tomas POSPICHAL,TCH,6,0,0,0,0.0
Tomas SKUHRAVY,TCH,5,5,1,0,1.0
Tomislav CRNKOVIC,YUG,7,0,0,0,0.0
Tomislav IVKOVIC,YUG,5,0,0,0,0.0
Tommy BANKS,ENG,4,0,0,0,0.0
Tommy CASEY,NIR,5,0,0,0,0.0
Tommy CASSIDY,NIR,5,0,0,0,0.0
Tommy COYNE,IRL,4,0,1,0,0.0
Tommy DOCHERTY,SCO,5,0,0,0,0.0
Tommy HAMILL,NIR,5,0,0,0,0.0
Tommy HUTCHISON,SCO,3,0,0,0,0.0
Tommy SVENSSON,SWE,3,0,0,0,0.0
Tommy TAYLOR,ENG,3,0,0,0,0.0
Tommy WRIGHT,ENG,4,0,0,0,0.0
Tommy YOUNGER,SCO,3,0,0,0,0.0
Toni ALLEMANN,SUI,3,0,0,0,0.0
Toni POLSTER,AUT,6,1,0,0,0.167
Toni SCHALL,AUT,4,1,0,0,0.25
Toni TUREK,FRG,6,0,0,0,0.0
Tony ADAMS,ENG,4,0,0,0,0.0
Tony CASCARINO,IRL,9,0,0,0,0.0
Tony DORIGO,ENG,7,0,0,0,0.0
Tony MEOLA,USA,7,0,1,0,0.0
Tony WOODCOCK,ENG,5,0,0,0,0.0
Toon OPRINSEN,NED,1,0,0,0,0.0
Torbjorn NILSSON,SWE,3,0,0,0,0.0
Tore KELLER,SWE,5,1,0,0,0.2
Tore SVENSSON,SWE,6,0,0,0,0.0
Torsten LINDBERG,SWE,5,0,0,0,0.0
Toshihide SAITO,JPN,3,0,0,0,0.0
Toshihiro HATTORI,JPN,3,0,0,0,0.0
Toza VESELINOVIC,YUG,7,3,0,0,0.429
Tranquilino GARCETE,PAR,2,0,0,0,0.0
Trevor BROOKING,ENG,5,0,0,0,0.0
Trevor EDWARDS,WAL,5,0,0,0,0.0
Trevor FRANCIS,ENG,5,2,0,0,0.4
Trevor STEVEN,ENG,12,0,0,0,0.0
Trifon IVANOV,BUL,3,0,1,0,0.0
Trols RASMUSSEN,DEN,4,0,0,0,0.0
Tsanko TSVETANOV,BUL,7,0,3,1,0.0
Tshinabu WA MUNDA,ZAI,3,0,0,0,0.0
Tsonyo VASILEV,BUL,3,0,1,0,0.0
Tubilandu NDIMBI,ZAI,3,0,0,0,0.0
Tullio GRASSI,SUI,3,0,0,0,0.0
Turgay SEREN,TUR,3,0,0,0,0.0
Txiki BEGUIRISTAIN,ESP,5,0,0,0,0.0
U. DE LA CRUZ,ECU,4,0,2,0,0.0
UCHE,NGA,7,2,2,0,0.286
UCHEBO,NGA,4,0,0,0,0.0
UCHIDA,JPN,7,0,0,0,0.0
UDEZE,NGA,3,0,0,0,0.0
UJFALUSI,CZE,3,0,0,1,0.0
UMA�A M.,CRC,8,0,3,0,0.0
UMIT DAVALA,TUR,7,2,0,0,0.286
UMIT OZAT,TUR,7,0,0,0,0.0
UPSON,ENG,4,1,0,0,0.25
URE�A M.,CRC,5,1,0,0,0.2
USTARI,ARG,5,0,0,0,0.0
UTAKA,NGA,6,0,0,0,0.0
UZOENYI,NGA,4,0,0,0,0.0
Ubaldo FILLOL,ARG,18,0,0,0,0.0
Uche OKAFOR,NGA,8,0,0,0,0.0
Uche OKECHUKWU,NGA,4,0,0,0,0.0
Ugo FERRANTE,ITA,6,0,0,0,0.0
Ugo LOCATELLI,ITA,4,0,0,0,0.0
Ulf KIRSTEN,GER,10,0,0,0,0.0
Uli BIESINGER,FRG,6,0,0,0,0.0
Uli HOENESS,FRG,7,0,0,0,0.0
Uli STIELIKE,FRG,7,0,2,0,0.0
Ulises POIRIER,CHI,3,0,0,0,0.0
Ulrich STEIN,FRG,7,0,0,0,0.0
Ulrich VAN GOBBEL,NED,5,0,1,0,0.0
Ulrik JANSSON,SWE,3,0,0,0,0.0
Umberto CALIGARIS,ITA,5,0,0,0,0.0
Urbano RIVERA,URU,5,0,0,0,0.0
Uwe BEIN,FRG,7,1,0,0,0.143
Uwe RAHN,FRG,7,0,0,0,0.0
Uwe REINDERS,FRG,7,1,0,0,0.143
Uwe SEELER,FRG,22,9,0,0,0.409
V. BEREZUTSKIY,RUS,3,0,0,0,0.0
V. BOMMEL,NED,11,0,4,0,0.0
V. BRONCKHORST,NED,11,1,6,1,0.091
V. CACERES,PAR,5,0,3,0,0.0
V. NISTELROOY,NED,4,1,0,0,0.25
V. PERSIE,NED,18,5,4,0,0.278
V.D.DRIESSCHE,BEL,4,0,0,0,0.0
V.D.HAEGHE,BEL,4,0,2,0,0.0
V.D.HEYDEN,BEL,4,1,1,0,0.25
V.HASHEMIAN,IRN,3,0,0,0,0.0
